file,sentence,density,emo_total,word_total,breakdown,evidence
song_028.txt,"My sugarboo, I'm levitating
The Milky Way, we're renegading",0.181818,2,11,{'CONTRACTION': 2},"{'CONTRACTION': [""'m"", ""'re""]}"
song_028.txt,"Yeah,",1.000000,1,1,{'INTJ': 1},{'INTJ': ['Yeah']}
song_028.txt,"yeah,",1.000000,1,1,{'INTJ': 1},{'INTJ': ['yeah']}
song_028.txt,"yeah,",1.000000,1,1,{'INTJ': 1},{'INTJ': ['yeah']}
song_028.txt,"yeah,",1.000000,1,1,{'INTJ': 1},{'INTJ': ['yeah']}
song_028.txt,yeah,1.000000,1,1,{'INTJ': 1},{'INTJ': ['yeah']}
song_028.txt,"I got you, moonlight, you're my starlight
I need you all night, come on, dance with me
I'm levitating
You, moonlight, you're my starlight (You're the moonlight)",0.129032,4,31,{'CONTRACTION': 4},"{'CONTRACTION': [""'re"", ""'m"", ""'re"", ""'re""]}"
song_028.txt,"I need you all night, come on, dance with me
I'm levitating
You can fly away with me tonight
You can fly away with me tonight
Baby, let me take you for a ride",0.028571,1,35,{'CONTRACTION': 1},"{'CONTRACTION': [""'m""]}"
song_028.txt,"Yeah,",1.000000,1,1,{'INTJ': 1},{'INTJ': ['Yeah']}
song_028.txt,"yeah,",1.000000,1,1,{'INTJ': 1},{'INTJ': ['yeah']}
song_028.txt,"yeah,",1.000000,1,1,{'INTJ': 1},{'INTJ': ['yeah']}
song_028.txt,"yeah,",1.000000,1,1,{'INTJ': 1},{'INTJ': ['yeah']}
song_028.txt,yeah,1.000000,1,1,{'INTJ': 1},{'INTJ': ['yeah']}
song_028.txt,"I'm levitating (Woo)
You can fly away with me tonight
You can fly away with me tonight
Baby, let me take you for a ride",0.038462,1,26,{'CONTRACTION': 1},"{'CONTRACTION': [""'m""]}"
song_028.txt,"Yeah,",1.000000,1,1,{'INTJ': 1},{'INTJ': ['Yeah']}
song_028.txt,"yeah,",1.000000,1,1,{'INTJ': 1},{'INTJ': ['yeah']}
song_028.txt,"yeah,",1.000000,1,1,{'INTJ': 1},{'INTJ': ['yeah']}
song_028.txt,"yeah,",1.000000,1,1,{'INTJ': 1},{'INTJ': ['yeah']}
song_028.txt,yeah (Woo),0.500000,1,2,{'INTJ': 1},{'INTJ': ['yeah']}
song_028.txt,"My love is like a rocket, watch it blast off",0.000000,0,10,{},{}
song_028.txt,"And I'm feeling so electric, dance my ass off",0.100000,1,10,{'CONTRACTION': 1},"{'CONTRACTION': [""'m""]}"
song_028.txt,"And even if I wanted to, I can't stop",0.100000,1,10,{'CONTRACTION': 1},"{'CONTRACTION': [""n't""]}"
song_028.txt,"Yeah,",1.000000,1,1,{'INTJ': 1},{'INTJ': ['Yeah']}
song_028.txt,"yeah,",1.000000,1,1,{'INTJ': 1},{'INTJ': ['yeah']}
song_028.txt,"yeah,",1.000000,1,1,{'INTJ': 1},{'INTJ': ['yeah']}
song_028.txt,"yeah,",1.000000,1,1,{'INTJ': 1},{'INTJ': ['yeah']}
song_028.txt,yeah,1.000000,1,1,{'INTJ': 1},{'INTJ': ['yeah']}
song_028.txt,"My love is like a rocket, watch it blast off",0.000000,0,10,{},{}
song_028.txt,"And I'm feeling so electric, dance my ass off",0.100000,1,10,{'CONTRACTION': 1},"{'CONTRACTION': [""'m""]}"
song_028.txt,"And even if I wanted to, I can't stop",0.100000,1,10,{'CONTRACTION': 1},"{'CONTRACTION': [""n't""]}"
song_028.txt,"Yeah,",1.000000,1,1,{'INTJ': 1},{'INTJ': ['Yeah']}
song_028.txt,"yeah,",1.000000,1,1,{'INTJ': 1},{'INTJ': ['yeah']}
song_028.txt,"yeah,",1.000000,1,1,{'INTJ': 1},{'INTJ': ['yeah']}
song_028.txt,"yeah,",1.000000,1,1,{'INTJ': 1},{'INTJ': ['yeah']}
song_028.txt,yeah,1.000000,1,1,{'INTJ': 1},{'INTJ': ['yeah']}
song_028.txt,"You want me, I want you, baby
My sugar-boo, I'm levitating
The Milky Way, we're renegading",0.105263,2,19,{'CONTRACTION': 2},"{'CONTRACTION': [""'m"", ""'re""]}"
song_028.txt,"I got you (Yeah), moonlight, you're my starlight
I need you all night (All night), come on, dance with me
I'm levitating (Woo)
You can fly away with me tonight (Tonight)",0.090909,3,33,"{'INTJ': 1, 'CONTRACTION': 2}","{'INTJ': ['Yeah'], 'CONTRACTION': [""'re"", ""'m""]}"
song_028.txt,"You can fly away with me tonight
Baby, let me take you for a ride",0.000000,0,15,{},{}
song_028.txt,"Yeah,",1.000000,1,1,{'INTJ': 1},{'INTJ': ['Yeah']}
song_028.txt,"yeah,",1.000000,1,1,{'INTJ': 1},{'INTJ': ['yeah']}
song_028.txt,"yeah,",1.000000,1,1,{'INTJ': 1},{'INTJ': ['yeah']}
song_028.txt,"yeah,",1.000000,1,1,{'INTJ': 1},{'INTJ': ['yeah']}
song_028.txt,yeah (Take you for a ride),0.166667,1,6,{'INTJ': 1},{'INTJ': ['yeah']}
song_028.txt,"I'm levitating (Woo)
You can fly away with me tonight (Tonight)",0.083333,1,12,{'CONTRACTION': 1},"{'CONTRACTION': [""'m""]}"
song_028.txt,"You can fly away with me tonight
Baby, let me take you for a ride",0.000000,0,15,{},{}
song_028.txt,"Yeah,",1.000000,1,1,{'INTJ': 1},{'INTJ': ['Yeah']}
song_028.txt,"yeah,",1.000000,1,1,{'INTJ': 1},{'INTJ': ['yeah']}
song_028.txt,"yeah,",1.000000,1,1,{'INTJ': 1},{'INTJ': ['yeah']}
song_028.txt,"yeah,",1.000000,1,1,{'INTJ': 1},{'INTJ': ['yeah']}
song_028.txt,yeah (Let me take you for a ride),0.125000,1,8,{'INTJ': 1},{'INTJ': ['yeah']}
song_028.txt,"I got you, moonlight, you're my starlight (You are my starlight)",0.083333,1,12,{'CONTRACTION': 1},"{'CONTRACTION': [""'re""]}"
song_028.txt,"I need you all night, come on, dance with me (Come on, dance with me)",0.000000,0,15,{},{}
song_028.txt,"I'm levitating
You, moonlight, you're my starlight (You're the moonlight)",0.230769,3,13,{'CONTRACTION': 3},"{'CONTRACTION': [""'m"", ""'re"", ""'re""]}"
song_028.txt,"I need you all night, come on, dance with me
I'm levitating",0.076923,1,13,{'CONTRACTION': 1},"{'CONTRACTION': [""'m""]}"
song_014.txt,"Help me, it's like the walls are caving in
Sometimes I feel like giving up",0.062500,1,16,{'CONTRACTION': 1},"{'CONTRACTION': [""'s""]}"
song_014.txt,"But I just can't
It isn't in my blood
Laying on the bathroom floor, feeling nothing
I'm overwhelmed and insecure, give me something
I could take to ease my mind slowly
Just have a drink",0.078947,3,38,{'CONTRACTION': 3},"{'CONTRACTION': [""n't"", ""n't"", ""'m""]}"
song_014.txt,"and you'll feel better
Just take her home",0.111111,1,9,{'CONTRACTION': 1},"{'CONTRACTION': [""'ll""]}"
song_014.txt,"and you'll feel better
Keep telling me that it gets better
Does it ever?",0.066667,1,15,{'CONTRACTION': 1},"{'CONTRACTION': [""'ll""]}"
song_014.txt,"Help me, it's like the walls are caving in
Sometimes I feel like giving up
No medicine is strong enough",0.047619,1,21,{'CONTRACTION': 1},"{'CONTRACTION': [""'s""]}"
song_014.txt,"Someone help me
I'm crawling in my skin
Sometimes I feel like giving up",0.066667,1,15,{'CONTRACTION': 1},"{'CONTRACTION': [""'m""]}"
song_014.txt,"But I just can't
It isn't in my blood
It isn't in my blood",0.176471,3,17,{'CONTRACTION': 3},"{'CONTRACTION': [""n't"", ""n't"", ""n't""]}"
song_014.txt,"I'm looking through my phone again feeling anxious
Afraid to be alone again, I hate this
I'm trying to find a way to chill, can't breathe, oh
Is there somebody who could...
Help me, it's like the walls are caving in
Sometimes I feel like giving up
No medicine is strong enough",0.089286,5,56,"{'CONTRACTION': 4, 'INTJ': 1}","{'CONTRACTION': [""'m"", ""'m"", ""n't"", ""'s""], 'INTJ': ['oh']}"
song_014.txt,"Someone help me
I'm crawling in my skin
Sometimes I feel like giving up",0.066667,1,15,{'CONTRACTION': 1},"{'CONTRACTION': [""'m""]}"
song_014.txt,"But I just can't
It isn't in my blood
It isn't in my blood
I need somebody now
I need somebody now
Someone to help me out
I need somebody now
Help me, it's like the walls are caving in
Sometimes I feel like giving up",0.080000,4,50,{'CONTRACTION': 4},"{'CONTRACTION': [""n't"", ""n't"", ""n't"", ""'s""]}"
song_014.txt,"But I just can't
It isn't in my blood
It isn't in my blood",0.176471,3,17,{'CONTRACTION': 3},"{'CONTRACTION': [""n't"", ""n't"", ""n't""]}"
song_014.txt,"It isn't in my blood
I need somebody now
It isn't in my blood
I need somebody now
It isn't in my blood",0.115385,3,26,{'CONTRACTION': 3},"{'CONTRACTION': [""n't"", ""n't"", ""n't""]}"
song_001.txt,Thought I'd end up with Sean,0.142857,1,7,{'CONTRACTION': 1},"{'CONTRACTION': [""'d""]}"
song_001.txt,"But he wasn't a match
Wrote some songs about Ricky",0.090909,1,11,{'CONTRACTION': 1},"{'CONTRACTION': [""n't""]}"
song_001.txt,"Now I listen and laugh
Even almost got married
And for Pete, I'm",0.071429,1,14,{'CONTRACTION': 1},"{'CONTRACTION': [""'m""]}"
song_001.txt,"so thankful
Wish I could say, ""Thank you"" to Malcolm
'Cause he was an angel

One taught me love
One taught me patience
And one taught me pain
Now, I'm so amazing
I've loved and I've lost",0.075000,3,40,{'CONTRACTION': 3},"{'CONTRACTION': [""'m"", ""'ve"", ""'ve""]}"
song_001.txt,"But that's not what I see
So, look what I got
Look what you taught me
And for that, I say

Thank you,",0.041667,1,24,{'CONTRACTION': 1},"{'CONTRACTION': [""'s""]}"
song_001.txt,"next (Next)
Thank you, next (Next)
Thank you, next
I'm so fuckin' grateful for my ex
Thank you, next (Next)
Thank you, next (Next)
Thank you, next (Next)
I'm so fuckin'-

Spend more time with my friends
I ain't worried 'bout nothin'
Plus, I met someone else
We havin' better discussions",0.092593,5,54,"{'CONTRACTION': 3, 'SLANG': 2}","{'CONTRACTION': [""'m"", ""'m"", ""n't""], 'SLANG': ['fuckin', ""nothin'""]}"
song_001.txt,I know they say I move on too fast,0.000000,0,9,{},{}
song_001.txt,"But this one gon' last
'Cause her name is Ari",0.100000,1,10,{'SLANG': 1},{'SLANG': ['gon']}
song_001.txt,And I'm so good with that (So good with that),0.090909,1,11,{'CONTRACTION': 1},"{'CONTRACTION': [""'m""]}"
song_001.txt,She taught me love (Love),0.000000,0,5,{},{}
song_001.txt,She taught me patience (Patience),0.000000,0,5,{},{}
song_001.txt,How she handles pain (Pain),0.000000,0,5,{},{}
song_001.txt,"That shit's amazing (Yeah, she's amazing)",0.375000,3,8,"{'CONTRACTION': 2, 'INTJ': 1}","{'CONTRACTION': [""'s"", ""'s""], 'INTJ': ['Yeah']}"
song_001.txt,"I've loved and I've lost (Yeah, yeah)",0.444444,4,9,"{'CONTRACTION': 2, 'INTJ': 2}","{'CONTRACTION': [""'ve"", ""'ve""], 'INTJ': ['Yeah', 'yeah']}"
song_001.txt,"But that's not what I see (Yeah, yeah)",0.333333,3,9,"{'CONTRACTION': 1, 'INTJ': 2}","{'CONTRACTION': [""'s""], 'INTJ': ['Yeah', 'yeah']}"
song_001.txt,"'Cause look what I've found (Yeah, yeah)
Ain't no need for searching, and for that, I say

Thank you, next (Thank you, next)",0.160000,4,25,"{'CONTRACTION': 2, 'INTJ': 2}","{'CONTRACTION': [""'ve"", ""n't""], 'INTJ': ['Yeah', 'yeah']}"
song_001.txt,"Thank you, next (Thank you, next)
Thank you, next (Thank you)",0.000000,0,11,{},{}
song_001.txt,"I'm so fuckin' grateful for my ex
Thank you, next (Thank you, next)",0.142857,2,14,"{'CONTRACTION': 1, 'SLANG': 1}","{'CONTRACTION': [""'m""], 'SLANG': ['fuckin']}"
song_001.txt,"Thank you, next (Said thank you, next)",0.000000,0,7,{},{}
song_001.txt,"Thank you, next (Next)
I'm so fuckin' grateful for my ex

Thank you, next
Thank you, next
Thank you, next
I'm so fucking-

One day I'll walk down the aisle
Holding hands with my mama
I'll be thanking my dad
'Cause she grew from the drama
Only wanna do it once, real bad
Gon' make that shit last
God forbid something happens",0.106061,7,66,"{'CONTRACTION': 4, 'SLANG': 3}","{'CONTRACTION': [""'m"", ""'m"", ""'ll"", ""'ll""], 'SLANG': ['fuckin', 'wanna', 'Gon']}"
song_001.txt,Least this song is a smash (Song is a smash),0.000000,0,10,{},{}
song_001.txt,"I've got so much love (Love)
Got so much patience (Patience)",0.083333,1,12,{'CONTRACTION': 1},"{'CONTRACTION': [""'ve""]}"
song_001.txt,"I've learned from the pain (Pain)
I turned out amazing (Turned out amazing)",0.071429,1,14,{'CONTRACTION': 1},"{'CONTRACTION': [""'ve""]}"
song_001.txt,"I've loved and I've lost (Yeah, yeah)",0.444444,4,9,"{'CONTRACTION': 2, 'INTJ': 2}","{'CONTRACTION': [""'ve"", ""'ve""], 'INTJ': ['Yeah', 'yeah']}"
song_001.txt,"But that's not what I see (Yeah, yeah)",0.333333,3,9,"{'CONTRACTION': 1, 'INTJ': 2}","{'CONTRACTION': [""'s""], 'INTJ': ['Yeah', 'yeah']}"
song_001.txt,"'Cause look what I've found (Yeah, yeah)
Ain't no need for searching
And for that, I'll say

Thank you, next (Thank you, next)
Thank you, next (Thank you, next)",0.156250,5,32,"{'CONTRACTION': 3, 'INTJ': 2}","{'CONTRACTION': [""'ve"", ""n't"", ""'ll""], 'INTJ': ['Yeah', 'yeah']}"
song_001.txt,"Thank you, next
I'm so fuckin' grateful for my ex
Thank you, next (Thank you, next)
Thank you, next (Said thank you, next)",0.083333,2,24,"{'CONTRACTION': 1, 'SLANG': 1}","{'CONTRACTION': [""'m""], 'SLANG': ['fuckin']}"
song_001.txt,"Thank you, next (Next)
I'm so fuckin' grateful for my ex

Thank you, next
Thank you, next
Thank you,",0.100000,2,20,"{'CONTRACTION': 1, 'SLANG': 1}","{'CONTRACTION': [""'m""], 'SLANG': ['fuckin']}"
song_001.txt,"next
Yeah, yee
Thank you, next
Thank you, next
Thank you,",0.090909,1,11,{'INTJ': 1},{'INTJ': ['Yeah']}
song_001.txt,"next
Yeah, yee",0.333333,1,3,{'INTJ': 1},{'INTJ': ['Yeah']}
song_015.txt,"I've been watching you
For some time
Can't stop staring
At those oceans eyes
Burning cities
And napalm skies
Fifteen flares inside those ocean eyes
Your ocean eyes",0.066667,2,30,{'CONTRACTION': 2},"{'CONTRACTION': [""'ve"", ""n't""]}"
song_015.txt,"No fair
You really know how to make me cry
When you gimme those ocean eyes
I'm scared
I've never fallen from quite this high
Falling into your ocean eyes
Those ocean eyes
I've been walking through
A world gone blind
Can't stop thinking of your diamond mind
Careful creature
Made friends with time",0.068966,4,58,{'CONTRACTION': 4},"{'CONTRACTION': [""'m"", ""'ve"", ""'ve"", ""n't""]}"
song_015.txt,"He left her lonely with a diamond mind
And those ocean eyes
No fair
You really know how to make me cry
When you gimme those ocean eyes
I'm scared
I've never fallen from quite this mind
Falling into your ocean eyes
Those ocean eyes",0.042553,2,47,{'CONTRACTION': 2},"{'CONTRACTION': [""'m"", ""'ve""]}"
song_015.txt,"No fair
You really know how to make me cry
When you gimme those ocean eyes
I'm scared
I've never fallen by this line
Falling in the your ocean eyes",0.062500,2,32,{'CONTRACTION': 2},"{'CONTRACTION': [""'m"", ""'ve""]}"
song_015.txt,Those ocean eyes,0.000000,0,3,{},{}
song_029.txt,"One one one

Talkin' in my sleep at night
Makin' myself crazy",0.000000,0,12,{},{}
song_029.txt,"Out of my mind out of my mind
Wrote it down and read it out
Hopin' it would save me
Too many times too many times",0.000000,0,26,{},{}
song_029.txt,Oh he makes me feel like nobody else,0.125000,1,8,{'INTJ': 1},{'INTJ': ['Oh']}
song_029.txt,"Nobody else
But my love he doesn't love me
So I tell myself I tell myself

One don't pick up the phone
You know he's only calling 'cause he's drunk and alone
Two don't let him in
You have to kick him out again
Three don't be his friend
You know you're gonna wake up in his bed in the morning",0.115942,8,69,"{'CONTRACTION': 7, 'SLANG': 1}","{'CONTRACTION': [""n't"", ""n't"", ""'s"", ""'s"", ""n't"", ""n't"", ""'re""], 'SLANG': ['gon']}"
song_029.txt,"And if you're under him you ain't getting over him

I got new rules I count 'em
I got new rules I count 'em
I gotta tell them to myself
I got new rules I count 'em
I gotta tell them to myself

I keep pushin' forwards",0.039216,2,51,{'CONTRACTION': 2},"{'CONTRACTION': [""'re"", ""n't""]}"
song_029.txt,"But he keeps pullin' me backwards
Nowhere to turn no way
Nowhere to turn no",0.000000,0,15,{},{}
song_029.txt,"Now I'm standing back from it
I finally see the pattern
I never learn I never learn",0.055556,1,18,{'CONTRACTION': 1},"{'CONTRACTION': [""'m""]}"
song_029.txt,"But my love he doesn't love me
So I tell myself I tell myself",0.066667,1,15,{'CONTRACTION': 1},"{'CONTRACTION': [""n't""]}"
song_029.txt,I do,0.000000,0,2,{},{}
song_029.txt,"I do I do

One don't pick up the phone
You know he's only calling 'cause he's drunk and alone",0.130435,3,23,{'CONTRACTION': 3},"{'CONTRACTION': [""n't"", ""'s"", ""'s""]}"
song_029.txt,"Two don't let him in
You have to kick him out again
Three don't be his friend
You know you're gonna wake up in his bed in the morning",0.121212,4,33,"{'CONTRACTION': 3, 'SLANG': 1}","{'CONTRACTION': [""n't"", ""n't"", ""'re""], 'SLANG': ['gon']}"
song_029.txt,"And if you're under him you ain't getting over him

I got new rules I count 'em
I got new rules I count 'em
I gotta tell them to myself
I got new rules I count 'em
I gotta tell them to myself

Practice makes perfect
I'm still tryna' learn it by heart
I got new rules I count 'em
Eat sleep and breathe it
Rehearse and repeat it 'cause I
I got new I got new I got new

One don't pick up the phone
You know he's only calling 'cause he's drunk and alone",0.067308,7,104,"{'CONTRACTION': 6, 'SLANG': 1}","{'CONTRACTION': [""'re"", ""n't"", ""'m"", ""n't"", ""'s"", ""'s""], 'SLANG': ['tryna']}"
song_029.txt,"Two don't let him in
You have to kick him out again
Three don't be his friend
You know you're gonna wake up in his bed in the morning",0.121212,4,33,"{'CONTRACTION': 3, 'SLANG': 1}","{'CONTRACTION': [""n't"", ""n't"", ""'re""], 'SLANG': ['gon']}"
song_029.txt,"And if you're under him you ain't getting over him

I got new rules I count 'em
I got new rules I count 'em",0.076923,2,26,{'CONTRACTION': 2},"{'CONTRACTION': [""'re"", ""n't""]}"
song_029.txt,"Oh whoa-oh
I gotta tell them to myself
I got new rules I count 'em",0.117647,2,17,{'INTJ': 2},"{'INTJ': ['Oh', 'oh']}"
song_029.txt,"Baby you know I count 'em
I gotta tell them to myself

Don't let him in don't let him in
Don't don't don't don't
Don't be his friend don't be his friend
Don't don't don't don't
Don't let him in don't let him in
Don't don't don't don't
Don't be his friend don't be",0.266667,20,75,{'CONTRACTION': 20},"{'CONTRACTION': [""n't"", ""n't"", ""n't"", ""n't"", ""n't"", ""n't"", ""n't"", ""n't"", ""n't"", ""n't"", ""n't"", ""n't"", ""n't"", ""n't"", ""n't"", ""n't"", ""n't"", ""n't"", ""n't"", ""n't""]}"
song_029.txt,"his friend
Don't don't don't don't
You gettin' over him",0.285714,4,14,{'CONTRACTION': 4},"{'CONTRACTION': [""n't"", ""n't"", ""n't"", ""n't""]}"
song_003.txt,"The club isn't the best place to find a lover
So the bar is where I go
Me and my friends at the table doing shots
drinking fast and then we talk slow
you come over and start up a conversation
with just me and trust me
I'll give it a chance now
Take my hand stop, put van the man
on the jukebox and then we start to dance",0.027778,2,72,{'CONTRACTION': 2},"{'CONTRACTION': [""n't"", ""'ll""]}"
song_003.txt,"And now I'm singing like

Girl",0.142857,1,7,{'CONTRACTION': 1},"{'CONTRACTION': [""'m""]}"
song_003.txt,"you know I want your love
Your love was handmade for somebody like me
Come on now follow my lead
I may be crazy don't mind me
Say boy let's not talk too much
Grab on my waist and put that body on me
Come on now follow my lead
Come come on now follow my lead

I'm in love with the shape of you
We push and pull like a magnet do
Although my heart is falling too
I'm in love with your body
Last night you were in my room",0.041667,4,96,{'CONTRACTION': 4},"{'CONTRACTION': [""n't"", ""'s"", ""'m"", ""'m""]}"
song_003.txt,"And now my bed sheets smell like you
Every day discovering something brand new
I'm in love with your body",0.047619,1,21,{'CONTRACTION': 1},"{'CONTRACTION': [""'m""]}"
song_003.txt,"Oh I X 4
I'm in love with your body",0.181818,2,11,"{'INTJ': 1, 'CONTRACTION': 1}","{'INTJ': ['Oh'], 'CONTRACTION': [""'m""]}"
song_003.txt,"Oh I X 4
I'm in love with your body",0.181818,2,11,"{'INTJ': 1, 'CONTRACTION': 1}","{'INTJ': ['Oh'], 'CONTRACTION': [""'m""]}"
song_003.txt,"Oh I X 4
I'm in love with your body
Every day discovering something brand new
I'm in love with the shape of you

One week in we let the story begin",0.088235,3,34,"{'INTJ': 1, 'CONTRACTION': 2}","{'INTJ': ['Oh'], 'CONTRACTION': [""'m"", ""'m""]}"
song_003.txt,"We're going out on our first date
You and me are thrifty
So go all you can eat
Fill up your bag and I fill up a plate
We talk for hours and hours
about the sweet and the sour
And how your family's doing ok
leave and get in a taxi,
then kiss in the backseat
Tell the driver make the radio play
and I'm singing like

Girl you know I want your love
Your love was handmade
for somebody like me
Come on now follow my lead
I may be crazy, don't mind me
Say boy let's not talk too much
Grab on my waist and put that body on me
Come on now follow my lead
Come come on now follow my lead

I'm in love with the shape of you
We push and pull like a magnet do
Although my heart is falling too
I'm in love with your body
Last night you were in my room",0.041667,7,168,{'CONTRACTION': 7},"{'CONTRACTION': [""'re"", ""'s"", ""'m"", ""n't"", ""'s"", ""'m"", ""'m""]}"
song_003.txt,"And now my bed sheets smell like you
Every day discovering something brand new",0.000000,0,14,{},{}
song_003.txt,Well I'm in love with your body,0.125000,1,8,{'CONTRACTION': 1},"{'CONTRACTION': [""'m""]}"
song_003.txt,"Oh I x 4
I'm in love with your body",0.181818,2,11,"{'INTJ': 1, 'CONTRACTION': 1}","{'INTJ': ['Oh'], 'CONTRACTION': [""'m""]}"
song_003.txt,"Oh I x 4
I'm in love with your body",0.181818,2,11,"{'INTJ': 1, 'CONTRACTION': 1}","{'INTJ': ['Oh'], 'CONTRACTION': [""'m""]}"
song_003.txt,"Oh I X 4
I'm in love with your body
Every day discovering something brand new
I'm in love with the shape of",0.120000,3,25,"{'INTJ': 1, 'CONTRACTION': 2}","{'INTJ': ['Oh'], 'CONTRACTION': [""'m"", ""'m""]}"
song_003.txt,"you

Come on be my baby come on X 8

I'm in love with the shape of you
We push and pull like a magnet do
Although my heart is falling too
I'm in love with your body
Last night you were in my room",0.042553,2,47,{'CONTRACTION': 2},"{'CONTRACTION': [""'m"", ""'m""]}"
song_003.txt,"And now my bed sheets smell like you
Every day discovering something brand new",0.000000,0,14,{},{}
song_003.txt,"Well I'm in love with your body
Come on be my baby come on X 6
Every day discovering something brand new
I'm in love with the shape of you",0.062500,2,32,{'CONTRACTION': 2},"{'CONTRACTION': [""'m"", ""'m""]}"
song_017.txt,"I'm hurting baby, I'm broken down
I need your loving, loving I need it now
When I'm without you, I'm something weak
You got me begging, begging I'm on my knees

I don't wanna be needing your love
I just wanna be deep in your love",0.153846,8,52,"{'CONTRACTION': 6, 'SLANG': 2}","{'CONTRACTION': [""'m"", ""'m"", ""'m"", ""'m"", ""'m"", ""n't""], 'SLANG': ['wanna', 'wanna']}"
song_017.txt,"And it's killing me when you're away
Ooh baby
'Cause I really don't care where you are
I just wanna be there where you are",0.178571,5,28,"{'CONTRACTION': 3, 'INTJ': 1, 'SLANG': 1}","{'CONTRACTION': [""'s"", ""'re"", ""n't""], 'INTJ': ['Ooh'], 'SLANG': ['wanna']}"
song_017.txt,"And I gotta get one little taste

Sugar, yes please
Won't you come and put it down on me?",0.095238,2,21,"{'INTJ': 1, 'CONTRACTION': 1}","{'INTJ': ['please'], 'CONTRACTION': [""n't""]}"
song_017.txt,"I'm right here, 'cause I need
Little love, a little sympathy",0.083333,1,12,{'CONTRACTION': 1},"{'CONTRACTION': [""'m""]}"
song_017.txt,"Yeah, you show me good loving, make it alright
Need a little sweetness in my life
Your sugar, yes please
Won't you come and put it down on me?",0.100000,3,30,"{'INTJ': 2, 'CONTRACTION': 1}","{'INTJ': ['Yeah', 'please'], 'CONTRACTION': [""n't""]}"
song_017.txt,"Babe, my broken pieces, you pick them up
Don't leave me hanging, hanging, come give me some
When I'm without you, I'm so insecure
You are the one thing, one thing I'm living for


I don't wanna be needing your love
I just wanna be deep in your love",0.129630,7,54,"{'CONTRACTION': 5, 'SLANG': 2}","{'CONTRACTION': [""n't"", ""'m"", ""'m"", ""'m"", ""n't""], 'SLANG': ['wanna', 'wanna']}"
song_017.txt,"And it's killing me when you're away
Ooh baby
'Cause I really don't care where you are
I just wanna be there where you are",0.178571,5,28,"{'CONTRACTION': 3, 'INTJ': 1, 'SLANG': 1}","{'CONTRACTION': [""'s"", ""'re"", ""n't""], 'INTJ': ['Ooh'], 'SLANG': ['wanna']}"
song_017.txt,"And I gotta get one little taste

Sugar, yes please
Won't you come and put it down on me?",0.095238,2,21,"{'INTJ': 1, 'CONTRACTION': 1}","{'INTJ': ['please'], 'CONTRACTION': [""n't""]}"
song_017.txt,"I'm right here, 'cause I need
Little love, a little sympathy",0.083333,1,12,{'CONTRACTION': 1},"{'CONTRACTION': [""'m""]}"
song_017.txt,"Yeah, you show me good loving, make it alright
Need a little sweetness in my life
Your sugar,",0.055556,1,18,{'INTJ': 1},{'INTJ': ['Yeah']}
song_017.txt,"yes please (Your sugar, yes please)
Won't you come and put it down on me?",0.187500,3,16,"{'INTJ': 2, 'CONTRACTION': 1}","{'INTJ': ['please', 'please'], 'CONTRACTION': [""n't""]}"
song_017.txt,"Yeah
I want that red velvet
I want that sugar sweet
Don't let nobody touch it unless that somebody's me
I gotta be a man, there ain't no other way
'Cause girl you're hotter than a Southern California day
Never wanna play no games, you don't gotta be afraid
Don't give me all that shy shit
No makeup on, that's my sugar


Sugar, yes please (Please)
Won't you come and put it down on me?",0.141176,12,85,"{'INTJ': 3, 'CONTRACTION': 8, 'SLANG': 1}","{'INTJ': ['Yeah', 'please', 'Please'], 'CONTRACTION': [""n't"", ""'s"", ""n't"", ""'re"", ""n't"", ""n't"", ""'s"", ""n't""], 'SLANG': ['wanna']}"
song_017.txt,"(Down on me)
I'm right here, 'cause I need (I'm right here, 'cause I need)
Little love, a little sympathy",0.090909,2,22,{'CONTRACTION': 2},"{'CONTRACTION': [""'m"", ""'m""]}"
song_017.txt,"Yeah, you show me good loving, make it alright
Need a little sweetness in my life (Yeah)
Your sugar,",0.105263,2,19,{'INTJ': 2},"{'INTJ': ['Yeah', 'Yeah']}"
song_017.txt,"yes please (Your sugar, yes please)
Won't you come and put it down on me?",0.187500,3,16,"{'INTJ': 2, 'CONTRACTION': 1}","{'INTJ': ['please', 'please'], 'CONTRACTION': [""n't""]}"
song_017.txt,"(Down on me)

Sugar, yes please
Won't you come and put it down on me?",0.125000,2,16,"{'INTJ': 1, 'CONTRACTION': 1}","{'INTJ': ['please'], 'CONTRACTION': [""n't""]}"
song_017.txt,"I'm right here, 'cause I need (I'm right here, 'cause I need)
Little love, a little sympathy",0.105263,2,19,{'CONTRACTION': 2},"{'CONTRACTION': [""'m"", ""'m""]}"
song_017.txt,"Yeah, you show me good loving, make it alright
Need a little sweetness in my life
Your sugar,",0.055556,1,18,{'INTJ': 1},{'INTJ': ['Yeah']}
song_017.txt,"yes please (Your sugar, yes please)
Won't you come and put it down on me?",0.187500,3,16,"{'INTJ': 2, 'CONTRACTION': 1}","{'INTJ': ['please', 'please'], 'CONTRACTION': [""n't""]}"
song_017.txt,"(Down on me, down on me, ooh)",0.142857,1,7,{'INTJ': 1},{'INTJ': ['ooh']}
song_016.txt,Don't you know I'm no good for you?,0.200000,2,10,{'CONTRACTION': 2},"{'CONTRACTION': [""n't"", ""'m""]}"
